DateTime_start_input,DateTime_end_input,DateTime_start_output,DateTime_end_output,CO2_dry_input,CO2_dry_output,CO2_flux_umol_s
2021-03-14T20:18:30.0,2021-03-14T20:23:30.0,2021-03-14T20:23:30.0,2021-03-14T20:28:30.0,616.2329919,620.883432,-0.282402387
2021-03-14T20:28:30.0,2021-03-14T20:33:30.0,2021-03-14T20:33:30.0,2021-03-14T20:38:30.0,616.2108987,620.9001788,-0.284760985
2021-03-14T20:38:30.0,2021-03-14T20:43:30.0,2021-03-14T20:43:30.0,2021-03-14T20:48:30.0,616.1681922,621.001006,-0.293477205
2021-03-14T20:48:30.0,2021-03-14T20:53:30.0,2021-03-14T20:53:30.0,2021-03-14T20:58:30.0,616.148896,621.0229576,-0.295982014
2021-03-14T20:58:30.0,2021-03-14T21:03:30.0,2021-03-14T21:03:30.0,2021-03-14T21:08:30.0,616.1063446,621.1399509,-0.305670524
2021-03-14T21:08:30.0,2021-03-14T21:13:30.0,2021-03-14T21:13:30.0,2021-03-14T21:18:30.0,616.1266819,621.1803124,-0.306886508
2021-03-14T21:18:30.0,2021-03-14T21:23:30.0,2021-03-14T21:23:30.0,2021-03-14T21:28:30.0,616.1378282,621.1944267,-0.307066744
2021-03-14T21:28:30.0,2021-03-14T21:33:30.0,2021-03-14T21:33:30.0,2021-03-14T21:38:30.0,616.2317611,621.2660494,-0.305711937
2021-03-14T21:38:30.0,2021-03-14T21:43:30.0,2021-03-14T21:43:30.0,2021-03-14T21:48:30.0,616.2014371,621.243262,-0.306169601
2021-03-14T21:48:30.0,2021-03-14T21:53:30.0,2021-03-14T21:53:30.0,2021-03-14T21:58:30.0,616.2327943,621.254818,-0.304967152
2021-03-14T21:58:30.0,2021-03-14T22:03:30.0,2021-03-14T22:03:30.0,2021-03-14T22:08:30.0,616.1660094,621.1383958,-0.301952884
2021-03-14T22:08:30.0,2021-03-14T22:13:30.0,2021-03-14T22:13:30.0,2021-03-14T22:18:30.0,616.110437,620.9941575,-0.296568561
2021-03-14T22:18:30.0,2021-03-14T22:23:30.0,2021-03-14T22:23:30.0,2021-03-14T22:28:30.0,615.9063278,620.8791292,-0.301978083
2021-03-14T22:28:30.0,2021-03-14T22:33:30.0,2021-03-14T22:33:30.0,2021-03-14T22:38:30.0,615.7521116,620.9627171,-0.31641897
2021-03-14T22:38:30.0,2021-03-14T22:43:30.0,2021-03-14T22:43:30.0,2021-03-14T22:48:30.0,615.6366017,620.7099935,-0.308086534
2021-03-14T22:48:30.0,2021-03-14T22:53:30.0,2021-03-14T22:53:30.0,2021-03-14T22:58:30.0,615.7404355,620.7460786,-0.303972432
2021-03-14T22:58:30.0,2021-03-14T23:03:30.0,2021-03-14T23:03:30.0,2021-03-14T23:08:30.0,615.8958118,620.7762145,-0.296367084
2021-03-14T23:08:30.0,2021-03-14T23:13:30.0,2021-03-14T23:13:30.0,2021-03-14T23:18:30.0,616.183037,621.0643151,-0.296420244
2021-03-14T23:18:30.0,2021-03-14T23:23:30.0,2021-03-14T23:23:30.0,2021-03-14T23:28:30.0,616.6129145,621.3650552,-0.288578251
2021-03-14T23:28:30.0,2021-03-14T23:33:30.0,2021-03-14T23:33:30.0,2021-03-14T23:38:30.0,616.9962191,621.5039522,-0.273736372
2021-03-14T23:38:30.0,2021-03-14T23:43:30.0,2021-03-14T23:43:30.0,2021-03-14T23:48:30.0,617.1784085,621.5960745,-0.268266963
2021-03-14T23:48:30.0,2021-03-14T23:53:30.0,2021-03-14T23:53:30.0,2021-03-14T23:58:30.0,617.3278383,621.8117017,-0.272286861
2021-03-14T23:58:30.0,2021-03-15T00:03:30.0,2021-03-15T00:03:30.0,2021-03-15T00:08:30.0,617.609279,621.9999931,-0.266630283
2021-03-15T00:08:30.0,2021-03-15T00:13:30.0,2021-03-15T00:13:30.0,2021-03-15T00:18:30.0,617.6449941,622.028077,-0.266166868
2021-03-15T00:18:30.0,2021-03-15T00:23:30.0,2021-03-15T00:23:30.0,2021-03-15T00:28:30.0,617.857022,622.2167735,-0.264750053
2021-03-15T00:28:30.0,2021-03-15T00:33:30.0,2021-03-15T00:33:30.0,2021-03-15T00:38:30.0,617.9904089,622.2757888,-0.260233758
2021-03-15T00:38:30.0,2021-03-15T00:43:30.0,2021-03-15T00:43:30.0,2021-03-15T00:48:30.0,618.0390178,622.3249564,-0.260267692
2021-03-15T00:48:30.0,2021-03-15T00:53:30.0,2021-03-15T00:53:30.0,2021-03-15T00:58:30.0,618.1291568,622.4171852,-0.260394592
2021-03-15T00:58:30.0,2021-03-15T01:03:30.0,2021-03-15T01:03:30.0,2021-03-15T01:08:30.0,618.2081688,622.5845121,-0.265757605
2021-03-15T01:08:30.0,2021-03-15T01:13:30.0,2021-03-15T01:13:30.0,2021-03-15T01:18:30.0,618.2126626,622.6402651,-0.268870366
2021-03-15T01:18:30.0,2021-03-15T01:23:30.0,2021-03-15T01:23:30.0,2021-03-15T01:28:30.0,618.2814303,622.6099998,-0.262856491
2021-03-15T01:28:30.0,2021-03-15T01:33:30.0,2021-03-15T01:33:30.0,2021-03-15T01:38:30.0,618.3158482,622.7219873,-0.267566978
2021-03-15T01:38:30.0,2021-03-15T01:43:30.0,2021-03-15T01:43:30.0,2021-03-15T01:48:30.0,618.3182959,622.6271441,-0.261658896
2021-03-15T01:48:30.0,2021-03-15T01:53:30.0,2021-03-15T01:53:30.0,2021-03-15T01:58:30.0,618.3815443,622.6998483,-0.262233109
2021-03-15T01:58:30.0,2021-03-15T02:03:30.0,2021-03-15T02:03:30.0,2021-03-15T02:08:30.0,618.4567029,622.7935506,-0.263359197
2021-03-15T02:08:30.0,2021-03-15T02:13:30.0,2021-03-15T02:13:30.0,2021-03-15T02:18:30.0,618.5192114,622.7392216,-0.256264125
2021-03-15T02:18:30.0,2021-03-15T02:23:30.0,2021-03-15T02:23:30.0,2021-03-15T02:28:30.0,618.6024847,622.7413694,-0.251337704
2021-03-15T02:28:30.0,2021-03-15T02:33:30.0,2021-03-15T02:33:30.0,2021-03-15T02:38:30.0,618.6281887,622.8032893,-0.253536948
2021-03-15T02:38:30.0,2021-03-15T02:43:30.0,2021-03-15T02:43:30.0,2021-03-15T02:48:30.0,618.6433473,622.8058591,-0.252772476
2021-03-15T02:48:30.0,2021-03-15T02:53:30.0,2021-03-15T02:53:30.0,2021-03-15T02:58:30.0,618.6280238,622.7917553,-0.252846545
2021-03-15T02:58:30.0,2021-03-15T03:03:30.0,2021-03-15T03:03:30.0,2021-03-15T03:08:30.0,618.5745815,622.7731023,-0.254959162
2021-03-15T03:08:30.0,2021-03-15T03:13:30.0,2021-03-15T03:13:30.0,2021-03-15T03:18:30.0,618.6205935,622.7481404,-0.250649203
2021-03-15T03:18:30.0,2021-03-15T03:23:30.0,2021-03-15T03:23:30.0,2021-03-15T03:28:30.0,618.5868674,622.7637433,-0.253644754
2021-03-15T03:28:30.0,2021-03-15T03:33:30.0,2021-03-15T03:33:30.0,2021-03-15T03:38:30.0,618.6009583,622.6334437,-0.244876501
2021-03-15T03:38:30.0,2021-03-15T03:43:30.0,2021-03-15T03:43:30.0,2021-03-15T03:48:30.0,618.5869494,622.5961975,-0.243465395
2021-03-15T03:48:30.0,2021-03-15T03:53:30.0,2021-03-15T03:53:30.0,2021-03-15T03:58:30.0,618.5638147,622.4916719,-0.238522856
2021-03-15T03:58:30.0,2021-03-15T04:03:30.0,2021-03-15T04:03:30.0,2021-03-15T04:08:30.0,618.3990597,622.4267845,-0.244587413
2021-03-15T04:08:30.0,2021-03-15T04:13:30.0,2021-03-15T04:13:30.0,2021-03-15T04:18:30.0,618.4095988,622.4297134,-0.244125277
2021-03-15T04:18:30.0,2021-03-15T04:23:30.0,2021-03-15T04:23:30.0,2021-03-15T04:28:30.0,618.4446198,622.4586322,-0.243754708
2021-03-15T04:28:30.0,2021-03-15T04:33:30.0,2021-03-15T04:33:30.0,2021-03-15T04:38:30.0,618.5575279,622.5918371,-0.244987256
2021-03-15T04:38:30.0,2021-03-15T04:43:30.0,2021-03-15T04:43:30.0,2021-03-15T04:48:30.0,618.6029091,622.6185321,-0.243852522
2021-03-15T04:48:30.0,2021-03-15T04:53:30.0,2021-03-15T04:53:30.0,2021-03-15T04:58:30.0,618.5975534,622.6761121,-0.247674345
2021-03-15T04:58:30.0,2021-03-15T05:03:30.0,2021-03-15T05:03:30.0,2021-03-15T05:08:30.0,618.6176262,622.6595472,-0.245449488
2021-03-15T05:08:30.0,2021-03-15T05:13:30.0,2021-03-15T05:13:30.0,2021-03-15T05:18:30.0,618.5182266,622.4949226,-0.241488638
2021-03-15T05:18:30.0,2021-03-15T05:23:30.0,2021-03-15T05:23:30.0,2021-03-15T05:28:30.0,618.3148747,622.4038792,-0.248308684
2021-03-15T05:28:30.0,2021-03-15T05:33:30.0,2021-03-15T05:33:30.0,2021-03-15T05:38:30.0,618.1563968,622.3573861,-0.255109068
2021-03-15T05:38:30.0,2021-03-15T05:43:30.0,2021-03-15T05:43:30.0,2021-03-15T05:48:30.0,618.1606961,622.3940107,-0.257072051
2021-03-15T05:48:30.0,2021-03-15T05:53:30.0,2021-03-15T05:53:30.0,2021-03-15T05:58:30.0,618.2403806,622.5017244,-0.258774145
2021-03-15T05:58:30.0,2021-03-15T06:03:30.0,2021-03-15T06:03:30.0,2021-03-15T06:08:30.0,618.2954871,622.4601652,-0.252904035
2021-03-15T06:08:30.0,2021-03-15T06:13:30.0,2021-03-15T06:13:30.0,2021-03-15T06:18:30.0,618.4064015,621.5787229,-0.192642229
2021-03-15T06:18:30.0,2021-03-15T06:23:30.0,2021-03-15T06:23:30.0,2021-03-15T06:28:30.0,618.8118915,620.5510084,-0.105609527
2021-03-15T06:28:30.0,2021-03-15T06:33:30.0,2021-03-15T06:33:30.0,2021-03-15T06:38:30.0,619.2894246,618.8117312,0.029008386
2021-03-15T06:38:30.0,2021-03-15T06:43:30.0,2021-03-15T06:43:30.0,2021-03-15T06:48:30.0,619.6047773,616.5229351,0.187147789
2021-03-15T06:48:30.0,2021-03-15T06:53:30.0,2021-03-15T06:53:30.0,2021-03-15T06:58:30.0,619.8644582,613.7424922,0.371762197
2021-03-15T06:58:30.0,2021-03-15T07:03:30.0,2021-03-15T07:03:30.0,2021-03-15T07:08:30.0,620.0514507,610.7449514,0.565146002
2021-03-15T07:08:30.0,2021-03-15T07:13:30.0,2021-03-15T07:13:30.0,2021-03-15T07:18:30.0,620.0877856,607.3954143,0.770756298
2021-03-15T07:18:30.0,2021-03-15T07:23:30.0,2021-03-15T07:23:30.0,2021-03-15T07:28:30.0,619.9872381,603.9270222,0.975271857
2021-03-15T07:28:30.0,2021-03-15T07:33:30.0,2021-03-15T07:33:30.0,2021-03-15T07:38:30.0,619.875138,600.4519689,1.179490381
2021-03-15T07:38:30.0,2021-03-15T07:43:30.0,2021-03-15T07:43:30.0,2021-03-15T07:48:30.0,619.8305598,597.0950146,1.380637557
2021-03-15T09:38:30.0,2021-03-15T09:43:30.0,2021-03-15T09:43:30.0,2021-03-15T09:48:30.0,413.137775,382.2372728,1.876462326
2021-03-15T09:48:30.0,2021-03-15T09:53:30.0,2021-03-15T09:53:30.0,2021-03-15T09:58:30.0,412.6940135,381.1546355,1.915258662
2021-03-15T09:58:30.0,2021-03-15T10:03:30.0,2021-03-15T10:03:30.0,2021-03-15T10:08:30.0,412.4798402,380.4756251,1.943486338
2021-03-15T10:08:30.0,2021-03-15T10:13:30.0,2021-03-15T10:13:30.0,2021-03-15T10:18:30.0,412.379358,380.0769745,1.961592901
2021-03-15T10:18:30.0,2021-03-15T10:23:30.0,2021-03-15T10:23:30.0,2021-03-15T10:28:30.0,412.3569232,380.073311,1.960452994
2021-03-15T10:28:30.0,2021-03-15T10:33:30.0,2021-03-15T10:33:30.0,2021-03-15T10:38:30.0,412.350747,380.0730803,1.960091948
2021-03-15T10:38:30.0,2021-03-15T10:43:30.0,2021-03-15T10:43:30.0,2021-03-15T10:48:30.0,412.2990277,380.1602228,1.951659428
2021-03-15T10:48:30.0,2021-03-15T10:53:30.0,2021-03-15T10:53:30.0,2021-03-15T10:58:30.0,412.3141123,380.3082797,1.943584564
2021-03-15T10:58:30.0,2021-03-15T11:03:30.0,2021-03-15T11:03:30.0,2021-03-15T11:08:30.0,412.4000066,380.5554753,1.933789391
2021-03-15T11:08:30.0,2021-03-15T11:13:30.0,2021-03-15T11:13:30.0,2021-03-15T11:18:30.0,412.4052015,380.9222892,1.911829734
2021-03-15T11:18:30.0,2021-03-15T11:23:30.0,2021-03-15T11:23:30.0,2021-03-15T11:28:30.0,412.3329154,381.3625091,1.880707314
2021-03-15T11:28:30.0,2021-03-15T11:33:30.0,2021-03-15T11:33:30.0,2021-03-15T11:38:30.0,412.312053,381.7685147,1.854785359
2021-03-15T11:38:30.0,2021-03-15T11:43:30.0,2021-03-15T11:43:30.0,2021-03-15T11:48:30.0,412.3260218,382.2108118,1.828774708
2021-03-15T11:48:30.0,2021-03-15T11:53:30.0,2021-03-15T11:53:30.0,2021-03-15T11:58:30.0,412.4197456,382.5449985,1.814172375
2021-03-15T11:58:30.0,2021-03-15T12:03:30.0,2021-03-15T12:03:30.0,2021-03-15T12:08:30.0,412.4415116,382.8289856,1.798248745
2021-03-15T12:08:30.0,2021-03-15T12:13:30.0,2021-03-15T12:13:30.0,2021-03-15T12:18:30.0,412.4293667,383.1134259,1.78023833
2021-03-15T13:28:30.0,2021-03-15T13:33:30.0,2021-03-15T13:33:30.0,2021-03-15T13:38:30.0,411.9274641,415.5570683,-0.22041116
2021-03-15T16:38:30.0,2021-03-15T16:43:30.0,2021-03-15T16:43:30.0,2021-03-15T16:48:30.0,410.9757037,378.9996969,1.941773365
2021-03-15T16:48:30.0,2021-03-15T16:53:30.0,2021-03-15T16:53:30.0,2021-03-15T16:58:30.0,411.3750289,377.9716835,2.028449856
2021-03-15T16:58:30.0,2021-03-15T17:03:30.0,2021-03-15T17:03:30.0,2021-03-15T17:08:30.0,411.6871682,377.3121144,2.087457767
2021-03-15T17:08:30.0,2021-03-15T17:13:30.0,2021-03-15T17:13:30.0,2021-03-15T17:18:30.0,411.8127336,377.0348372,2.111920771
2021-03-15T17:18:30.0,2021-03-15T17:23:30.0,2021-03-15T17:23:30.0,2021-03-15T17:28:30.0,411.9686698,377.0838344,2.118414739
2021-03-15T17:28:30.0,2021-03-15T17:33:30.0,2021-03-15T17:33:30.0,2021-03-15T17:38:30.0,411.9588386,377.3443177,2.10199964
2021-03-15T17:38:30.0,2021-03-15T17:43:30.0,2021-03-15T17:43:30.0,2021-03-15T17:48:30.0,411.9631092,377.860192,2.070932016
2021-03-15T17:48:30.0,2021-03-15T17:53:30.0,2021-03-15T17:53:30.0,2021-03-15T17:58:30.0,411.8991817,378.5565186,2.024764862
2021-03-15T17:58:30.0,2021-03-15T18:03:30.0,2021-03-15T18:03:30.0,2021-03-15T18:08:30.0,411.836312,379.3621647,1.972023413
2021-03-15T18:08:30.0,2021-03-15T18:13:30.0,2021-03-15T18:13:30.0,2021-03-15T18:18:30.0,411.7586639,380.9318759,1.871985965
2021-03-15T18:18:30.0,2021-03-15T18:23:30.0,2021-03-15T18:23:30.0,2021-03-15T18:28:30.0,411.6223921,383.0135355,1.737299973
2021-03-15T18:28:30.0,2021-03-15T18:33:30.0,2021-03-15T18:33:30.0,2021-03-15T18:38:30.0,411.3655788,386.0148187,1.539448966
2021-03-15T18:38:30.0,2021-03-15T18:43:30.0,2021-03-15T18:43:30.0,2021-03-15T18:48:30.0,411.1993014,390.027835,1.285657393
2021-03-15T18:48:30.0,2021-03-15T18:53:30.0,2021-03-15T18:53:30.0,2021-03-15T18:58:30.0,411.1687798,395.1295936,0.973994803
2021-03-15T18:58:30.0,2021-03-15T19:03:30.0,2021-03-15T19:03:30.0,2021-03-15T19:08:30.0,411.0625323,400.5343725,0.639332498
2021-03-15T19:08:30.0,2021-03-15T19:13:30.0,2021-03-15T19:13:30.0,2021-03-15T19:18:30.0,410.9438543,404.8787148,0.368311356
2021-03-15T19:18:30.0,2021-03-15T19:23:30.0,2021-03-15T19:23:30.0,2021-03-15T19:28:30.0,410.5111909,407.5494847,0.179852422
2021-03-15T19:28:30.0,2021-03-15T19:33:30.0,2021-03-15T19:33:30.0,2021-03-15T19:38:30.0,410.1757999,409.2375484,0.056976213
2021-03-15T19:38:30.0,2021-03-15T19:43:30.0,2021-03-15T19:43:30.0,2021-03-15T19:48:30.0,409.9048101,410.3907441,-0.029508804
2021-03-15T19:48:30.0,2021-03-15T19:53:30.0,2021-03-15T19:53:30.0,2021-03-15T19:58:30.0,409.6510073,411.0980082,-0.087870498
2021-03-15T19:58:30.0,2021-03-15T20:03:30.0,2021-03-15T20:03:30.0,2021-03-15T20:08:30.0,409.4483082,411.5638837,-0.128470334
2021-03-15T20:08:30.0,2021-03-15T20:13:30.0,2021-03-15T20:13:30.0,2021-03-15T20:18:30.0,409.3459959,411.9161278,-0.156073698
2021-03-15T20:18:30.0,2021-03-15T20:23:30.0,2021-03-15T20:23:30.0,2021-03-15T20:28:30.0,409.3185493,412.1683702,-0.173058082
2021-03-15T20:28:30.0,2021-03-15T20:33:30.0,2021-03-15T20:33:30.0,2021-03-15T20:38:30.0,409.3040642,412.3089045,-0.182471775
2021-03-15T20:38:30.0,2021-03-15T20:43:30.0,2021-03-15T20:43:30.0,2021-03-15T20:48:30.0,409.2787878,412.460042,-0.193184675
2021-03-15T20:48:30.0,2021-03-15T20:53:30.0,2021-03-15T20:53:30.0,2021-03-15T20:58:30.0,409.273849,412.5877844,-0.201241873
2021-03-15T20:58:30.0,2021-03-15T21:03:30.0,2021-03-15T21:03:30.0,2021-03-15T21:08:30.0,409.273182,412.6346567,-0.204128739
2021-03-15T21:08:30.0,2021-03-15T21:13:30.0,2021-03-15T21:13:30.0,2021-03-15T21:18:30.0,409.3066795,413.013856,-0.225121809
2021-03-15T21:18:30.0,2021-03-15T21:23:30.0,2021-03-15T21:23:30.0,2021-03-15T21:28:30.0,409.3358,413.0093746,-0.223081302
2021-03-15T21:28:30.0,2021-03-15T21:33:30.0,2021-03-15T21:33:30.0,2021-03-15T21:38:30.0,409.3524536,412.9753083,-0.220001295
2021-03-15T21:38:30.0,2021-03-15T21:43:30.0,2021-03-15T21:43:30.0,2021-03-15T21:48:30.0,409.3746042,412.922563,-0.215453164
2021-03-15T21:48:30.0,2021-03-15T21:53:30.0,2021-03-15T21:53:30.0,2021-03-15T21:58:30.0,409.4035558,412.9289261,-0.214081457
2021-03-15T21:58:30.0,2021-03-15T22:03:30.0,2021-03-15T22:03:30.0,2021-03-15T22:08:30.0,409.4045931,412.8855348,-0.21138349
2021-03-15T22:08:30.0,2021-03-15T22:13:30.0,2021-03-15T22:13:30.0,2021-03-15T22:18:30.0,409.2971214,412.8447321,-0.215432028
2021-03-15T22:18:30.0,2021-03-15T22:23:30.0,2021-03-15T22:23:30.0,2021-03-15T22:28:30.0,409.1630176,412.7210199,-0.216063064
2021-03-15T22:28:30.0,2021-03-15T22:33:30.0,2021-03-15T22:33:30.0,2021-03-15T22:38:30.0,409.0858954,412.7336654,-0.221514294
2021-03-15T22:38:30.0,2021-03-15T22:43:30.0,2021-03-15T22:43:30.0,2021-03-15T22:48:30.0,409.0347508,412.7316661,-0.22449869
2021-03-15T22:48:30.0,2021-03-15T22:53:30.0,2021-03-15T22:53:30.0,2021-03-15T22:58:30.0,409.113615,412.8525668,-0.227051396
2021-03-15T22:58:30.0,2021-03-15T23:03:30.0,2021-03-15T23:03:30.0,2021-03-15T23:08:30.0,409.2312034,412.9828774,-0.227823966
2021-03-15T23:08:30.0,2021-03-15T23:13:30.0,2021-03-15T23:13:30.0,2021-03-15T23:18:30.0,409.4168282,413.1153129,-0.224593995
2021-03-15T23:18:30.0,2021-03-15T23:23:30.0,2021-03-15T23:23:30.0,2021-03-15T23:28:30.0,409.6110963,413.2938578,-0.223639184
2021-03-15T23:28:30.0,2021-03-15T23:33:30.0,2021-03-15T23:33:30.0,2021-03-15T23:38:30.0,409.7718085,413.4781698,-0.225072308
2021-03-15T23:38:30.0,2021-03-15T23:43:30.0,2021-03-15T23:43:30.0,2021-03-15T23:48:30.0,409.9233124,413.6115345,-0.223970791
2021-03-15T23:48:30.0,2021-03-15T23:53:30.0,2021-03-15T23:53:30.0,2021-03-15T23:58:30.0,409.9881863,413.660459,-0.223002247
2021-03-15T23:58:30.0,2021-03-16T00:03:30.0,2021-03-16T00:03:30.0,2021-03-16T00:08:30.0,410.0789042,413.7899233,-0.225355155
2021-03-16T00:08:30.0,2021-03-16T00:13:30.0,2021-03-16T00:13:30.0,2021-03-16T00:18:30.0,410.1274186,413.8112177,-0.223702197
2021-03-16T00:18:30.0,2021-03-16T00:23:30.0,2021-03-16T00:23:30.0,2021-03-16T00:28:30.0,410.1771707,413.8938018,-0.225695952
2021-03-16T00:28:30.0,2021-03-16T00:33:30.0,2021-03-16T00:33:30.0,2021-03-16T00:38:30.0,410.2513695,414.0442237,-0.230324667
2021-03-16T00:38:30.0,2021-03-16T00:43:30.0,2021-03-16T00:43:30.0,2021-03-16T00:48:30.0,410.3904185,414.1756502,-0.229861787
2021-03-16T00:48:30.0,2021-03-16T00:53:30.0,2021-03-16T00:53:30.0,2021-03-16T00:58:30.0,410.5287843,414.2138502,-0.223779125
2021-03-16T00:58:30.0,2021-03-16T01:03:30.0,2021-03-16T01:03:30.0,2021-03-16T01:08:30.0,410.5392,414.2949775,-0.228073156
2021-03-16T01:08:30.0,2021-03-16T01:13:30.0,2021-03-16T01:13:30.0,2021-03-16T01:18:30.0,410.5732852,414.3676949,-0.230419134
2021-03-16T01:18:30.0,2021-03-16T01:23:30.0,2021-03-16T01:23:30.0,2021-03-16T01:28:30.0,410.6532927,414.4560359,-0.230925189
2021-03-16T01:28:30.0,2021-03-16T01:33:30.0,2021-03-16T01:33:30.0,2021-03-16T01:38:30.0,410.7230387,414.4949207,-0.229051112
2021-03-16T01:38:30.0,2021-03-16T01:43:30.0,2021-03-16T01:43:30.0,2021-03-16T01:48:30.0,410.7919158,414.5161486,-0.226157568
2021-03-16T01:48:30.0,2021-03-16T01:53:30.0,2021-03-16T01:53:30.0,2021-03-16T01:58:30.0,410.7795764,414.5529746,-0.229143183
2021-03-16T01:58:30.0,2021-03-16T02:03:30.0,2021-03-16T02:03:30.0,2021-03-16T02:08:30.0,410.7389463,414.5205776,-0.229643154
2021-03-16T02:08:30.0,2021-03-16T02:13:30.0,2021-03-16T02:13:30.0,2021-03-16T02:18:30.0,410.7228645,414.5718129,-0.233731043
2021-03-16T02:18:30.0,2021-03-16T02:23:30.0,2021-03-16T02:23:30.0,2021-03-16T02:28:30.0,410.7675894,414.5835058,-0.231725146
2021-03-16T02:28:30.0,2021-03-16T02:33:30.0,2021-03-16T02:33:30.0,2021-03-16T02:38:30.0,410.7999561,414.6858836,-0.235976637
2021-03-16T02:38:30.0,2021-03-16T02:43:30.0,2021-03-16T02:43:30.0,2021-03-16T02:48:30.0,410.8686153,414.7099109,-0.233266325
2021-03-16T02:48:30.0,2021-03-16T02:53:30.0,2021-03-16T02:53:30.0,2021-03-16T02:58:30.0,410.8959121,414.8068534,-0.237495623
2021-03-16T02:58:30.0,2021-03-16T03:03:30.0,2021-03-16T03:03:30.0,2021-03-16T03:08:30.0,411.0446956,414.8756868,-0.232640577
2021-03-16T03:08:30.0,2021-03-16T03:13:30.0,2021-03-16T03:13:30.0,2021-03-16T03:18:30.0,411.0704431,415.198527,-0.250681816
2021-03-16T03:18:30.0,2021-03-16T03:23:30.0,2021-03-16T03:23:30.0,2021-03-16T03:28:30.0,411.053609,415.230204,-0.253627701
2021-03-16T03:28:30.0,2021-03-16T03:33:30.0,2021-03-16T03:33:30.0,2021-03-16T03:38:30.0,411.0247051,415.1124487,-0.248232108
2021-03-16T03:38:30.0,2021-03-16T03:43:30.0,2021-03-16T03:43:30.0,2021-03-16T03:48:30.0,410.9349833,415.0262282,-0.248444735
2021-03-16T03:48:30.0,2021-03-16T03:53:30.0,2021-03-16T03:53:30.0,2021-03-16T03:58:30.0,410.9534271,414.9184899,-0.240782201
2021-03-16T03:58:30.0,2021-03-16T04:03:30.0,2021-03-16T04:03:30.0,2021-03-16T04:08:30.0,410.9267248,414.8466983,-0.238044113
2021-03-16T04:08:30.0,2021-03-16T04:13:30.0,2021-03-16T04:13:30.0,2021-03-16T04:18:30.0,410.8496655,414.7885218,-0.239190785
2021-03-16T04:18:30.0,2021-03-16T04:23:30.0,2021-03-16T04:23:30.0,2021-03-16T04:28:30.0,410.8219556,414.7932642,-0.24116149
2021-03-16T04:28:30.0,2021-03-16T04:33:30.0,2021-03-16T04:33:30.0,2021-03-16T04:38:30.0,410.8250045,414.7689435,-0.239499442
2021-03-16T04:38:30.0,2021-03-16T04:43:30.0,2021-03-16T04:43:30.0,2021-03-16T04:48:30.0,410.80878,414.7253196,-0.237835586
2021-03-16T04:48:30.0,2021-03-16T04:53:30.0,2021-03-16T04:53:30.0,2021-03-16T04:58:30.0,410.7091205,414.67523,-0.240845766
2021-03-16T04:58:30.0,2021-03-16T05:03:30.0,2021-03-16T05:03:30.0,2021-03-16T05:08:30.0,410.664323,414.639271,-0.241382489
2021-03-16T05:08:30.0,2021-03-16T05:13:30.0,2021-03-16T05:13:30.0,2021-03-16T05:18:30.0,410.6581258,414.6192908,-0.2405455
2021-03-16T05:18:30.0,2021-03-16T05:23:30.0,2021-03-16T05:23:30.0,2021-03-16T05:28:30.0,410.6319961,414.7459342,-0.249822795
2021-03-16T05:28:30.0,2021-03-16T05:33:30.0,2021-03-16T05:33:30.0,2021-03-16T05:38:30.0,410.7173425,414.8211723,-0.249208961
2021-03-16T05:38:30.0,2021-03-16T05:43:30.0,2021-03-16T05:43:30.0,2021-03-16T05:48:30.0,410.7649532,414.9439342,-0.253772586
2021-03-16T05:48:30.0,2021-03-16T05:53:30.0,2021-03-16T05:53:30.0,2021-03-16T05:58:30.0,410.7684247,414.9602905,-0.254555028
2021-03-16T05:58:30.0,2021-03-16T06:03:30.0,2021-03-16T06:03:30.0,2021-03-16T06:08:30.0,410.680429,414.8568057,-0.25361444
2021-03-16T06:08:30.0,2021-03-16T06:13:30.0,2021-03-16T06:13:30.0,2021-03-16T06:18:30.0,410.6581462,413.8529705,-0.194008738
2021-03-16T06:18:30.0,2021-03-16T06:23:30.0,2021-03-16T06:23:30.0,2021-03-16T06:28:30.0,410.8625767,412.3146807,-0.088180393
2021-03-16T06:28:30.0,2021-03-16T06:33:30.0,2021-03-16T06:33:30.0,2021-03-16T06:38:30.0,411.2426083,410.0831014,0.070412157
2021-03-16T06:38:30.0,2021-03-16T06:43:30.0,2021-03-16T06:43:30.0,2021-03-16T06:47:30.0,411.6172599,407.3532802,0.25893421
2021-03-16T06:47:30.0,2021-03-16T06:52:30.0,2021-03-16T06:52:30.0,2021-03-16T06:57:30.0,411.9995091,404.2628154,0.469818069
2021-03-16T06:57:30.0,2021-03-16T07:02:30.0,2021-03-16T07:02:30.0,2021-03-16T07:07:30.0,412.203741,400.8160607,0.691527693
2021-03-16T07:07:30.0,2021-03-16T07:12:30.0,2021-03-16T07:12:30.0,2021-03-16T07:17:30.0,412.3809588,396.9772355,0.935405722
2021-03-16T07:17:30.0,2021-03-16T07:22:30.0,2021-03-16T07:22:30.0,2021-03-16T07:27:30.0,412.3337839,393.1326015,1.166010029
2021-03-16T07:27:30.0,2021-03-16T07:32:30.0,2021-03-16T07:32:30.0,2021-03-16T07:37:30.0,412.2146142,389.3647259,1.387581156
2021-03-16T07:37:30.0,2021-03-16T07:42:30.0,2021-03-16T07:42:30.0,2021-03-16T07:47:30.0,412.1226894,385.9926603,1.586770817
