Date;Plant;X;Y;Z_Tip-105.4cm;Z_Tip-91.5cm
03/05/2021;P4;-13;65,6;;90
03/05/2021;P4;-13;67,2;;83
03/05/2021;P4;-13;68,8;;91
03/05/2021;P4;-13;70,4;;104
03/05/2021;P4;-13;72;;110
03/05/2021;P4;-13;73,6;;103
03/05/2021;P4;-13;75,2;;96
03/05/2021;P4;-13;76,8;;95
03/05/2021;P4;-13;78,4;;91
03/05/2021;P4;-13;80;;98
03/05/2021;P4;-13;81,6;;104
03/05/2021;P4;-13;83,2;;107
03/05/2021;P4;-13;84,8;;110
03/05/2021;P4;-13;86,4;;120
03/05/2021;P4;-13;88;;122
03/05/2021;P4;-13;89,6;;123
03/05/2021;P4;-13;91,2;;129
03/05/2021;P4;-13;92,8;;137
03/05/2021;P4;-13;94,4;;136
03/05/2021;P4;-13;96;;140
03/05/2021;P4;-13;97,6;;138
03/05/2021;P4;-13;99,2;;144
03/05/2021;P4;-13;100,8;;149
03/05/2021;P4;-13;102,4;;148
03/05/2021;P4;-8;1,6;;133
03/05/2021;P4;-8;3,2;;134
03/05/2021;P4;-8;4,8;;131
03/05/2021;P4;-8;6,4;;131
03/05/2021;P4;-8;8;;125
03/05/2021;P4;-8;9,6;;100
03/05/2021;P4;-8;11,2;;87
03/05/2021;P4;-8;12,8;;83
03/05/2021;P4;-8;14,4;;81
03/05/2021;P4;-8;16;;80
03/05/2021;P4;-8;17,6;;81
03/05/2021;P4;-8;19,2;;80
03/05/2021;P4;-8;20,8;;82
03/05/2021;P4;-8;22,4;;82
03/05/2021;P4;-8;24;;89
03/05/2021;P4;-8;25,6;;95
03/05/2021;P4;-8;27,2;;97
03/05/2021;P4;-8;28,8;;111
03/05/2021;P4;-8;30,4;;114
03/05/2021;P4;-8;32;;112
03/05/2021;P4;-8;33,6;;105
03/05/2021;P4;-8;35,2;;101
03/05/2021;P4;-8;36,8;;77
03/05/2021;P4;-8;38,4;;73
03/05/2021;P4;-8;40;;83
03/05/2021;P4;-8;41,6;;71
03/05/2021;P4;-8;43,2;;67
03/05/2021;P4;-8;44,8;;67
03/05/2021;P4;-8;46,4;;88
03/05/2021;P4;-8;48;;92
03/05/2021;P4;-8;49,6;;94
03/05/2021;P4;-8;51,2;;91
03/05/2021;P4;-8;52,8;;71
03/05/2021;P4;-8;54,4;;45
03/05/2021;P4;-8;56;;44
03/05/2021;P4;-8;57,6;;57
03/05/2021;P4;-8;59,2;;75
03/05/2021;P4;-8;60,8;;104
03/05/2021;P4;-8;62,4;;102
03/05/2021;P4;-8;64;;104
03/05/2021;P4;-8;65,6;;113
03/05/2021;P4;-8;67,2;;105
03/05/2021;P4;-8;68,8;;108
03/05/2021;P4;-8;70,4;;103
03/05/2021;P4;-8;72;;114
03/05/2021;P4;-8;73,6;;135
03/05/2021;P4;-8;75,2;;134
03/05/2021;P4;-8;76,8;;127
03/05/2021;P4;-8;78,4;;132
03/05/2021;P4;-8;80;;130
03/05/2021;P4;-8;81,6;;141
03/05/2021;P4;-8;83,2;;140
03/05/2021;P4;-8;84,8;;136
03/05/2021;P4;-8;86,4;;143
03/05/2021;P4;-8;88;;149
03/05/2021;P4;-8;89,6;;163
03/05/2021;P4;-8;91,2;;171
03/05/2021;P4;-8;92,8;;170
03/05/2021;P4;-8;94,4;;170
03/05/2021;P4;-8;96;;179
03/05/2021;P4;-8;97,6;;175
03/05/2021;P4;-8;99,2;;174
03/05/2021;P4;-8;100,8;;174
03/05/2021;P4;-8;102,4;;172
03/05/2021;P4;-3;1,6;;131
03/05/2021;P4;-3;3,2;;127
03/05/2021;P4;-3;4,8;;125
03/05/2021;P4;-3;6,4;;124
03/05/2021;P4;-3;8;;114
03/05/2021;P4;-3;9,6;;110
03/05/2021;P4;-3;11,2;;98
03/05/2021;P4;-3;12,8;;83
03/05/2021;P4;-3;14,4;;81
03/05/2021;P4;-3;16;;78
03/05/2021;P4;-3;17,6;;76
03/05/2021;P4;-3;19,2;;77
03/05/2021;P4;-3;20,8;;79
03/05/2021;P4;-3;22,4;;82
03/05/2021;P4;-3;24;;85
03/05/2021;P4;-3;25,6;;81
03/05/2021;P4;-3;27,2;;89
03/05/2021;P4;-3;28,8;;81
03/05/2021;P4;-3;30,4;;73
03/05/2021;P4;-3;32;;74
03/05/2021;P4;-3;33,6;;82
03/05/2021;P4;-3;35,2;;82
03/05/2021;P4;-3;36,8;;96
03/05/2021;P4;-3;38,4;;86
03/05/2021;P4;-3;40;;67
03/05/2021;P4;-3;41,6;;62
03/05/2021;P4;-3;43,2;;59
03/05/2021;P4;-3;44,8;;55
03/05/2021;P4;-3;46,4;;64
03/05/2021;P4;-3;48;;58
03/05/2021;P4;-3;49,6;;57
03/05/2021;P4;-3;51,2;;57
03/05/2021;P4;-3;52,8;;59
03/05/2021;P4;-3;54,4;;61
03/05/2021;P4;-3;56;;63
03/05/2021;P4;-3;57,6;;72
03/05/2021;P4;-3;59,2;;97
03/05/2021;P4;-3;60,8;;86
03/05/2021;P4;-3;62,4;;103
03/05/2021;P4;-3;64;;123
03/05/2021;P4;-3;65,6;;132
03/05/2021;P4;-3;67,2;;119
03/05/2021;P4;-3;68,8;;125
03/05/2021;P4;-3;70,4;;136
03/05/2021;P4;-3;72;;127
03/05/2021;P4;-3;73,6;;117
03/05/2021;P4;-3;75,2;;127
03/05/2021;P4;-3;76,8;;142
03/05/2021;P4;-3;78,4;;145
03/05/2021;P4;-3;80;;142
03/05/2021;P4;-3;81,6;;159
03/05/2021;P4;-3;83,2;;160
03/05/2021;P4;-3;84,8;;162
03/05/2021;P4;-3;86,4;;168
03/05/2021;P4;-3;88;;166
03/05/2021;P4;-3;89,6;;172
03/05/2021;P4;-3;91,2;;180
03/05/2021;P4;-3;92,8;;179
03/05/2021;P4;-3;94,4;;179
03/05/2021;P4;-3;96;;177
03/05/2021;P4;-3;97,6;;175
03/05/2021;P4;-3;99,2;;174
03/05/2021;P4;-3;100,8;;152
03/05/2021;P4;-3;102,4;;167
03/05/2021;P4;15,5;1,6;;143
03/05/2021;P4;15,5;3,2;;144
03/05/2021;P4;15,5;4,8;;153
03/05/2021;P4;15,5;6,4;;151
03/05/2021;P4;15,5;8;;147
03/05/2021;P4;15,5;9,6;;141
03/05/2021;P4;15,5;11,2;;130
03/05/2021;P4;15,5;12,8;;135
03/05/2021;P4;15,5;14,4;;144
03/05/2021;P4;15,5;16;;143
03/05/2021;P4;15,5;17,6;;148
03/05/2021;P4;15,5;19,2;;148
03/05/2021;P4;15,5;20,8;;149
03/05/2021;P4;15,5;22,4;;149
03/05/2021;P4;15,5;24;;134
03/05/2021;P4;15,5;25,6;;126
03/05/2021;P4;15,5;27,2;;138
03/05/2021;P4;15,5;28,8;;128
03/05/2021;P4;15,5;30,4;;122
03/05/2021;P4;15,5;32;;132
03/05/2021;P4;15,5;33,6;;141
03/05/2021;P4;15,5;35,2;;147
03/05/2021;P4;15,5;36,8;;154
03/05/2021;P4;15,5;38,4;;147
03/05/2021;P4;15,5;40;;129
03/05/2021;P4;15,5;41,6;;106
03/05/2021;P4;15,5;43,2;;105
03/05/2021;P4;15,5;44,8;;94
03/05/2021;P4;15,5;46,4;;98
03/05/2021;P4;15,5;48;;109
03/05/2021;P4;15,5;49,6;;92
03/05/2021;P4;15,5;51,2;;82
03/05/2021;P4;15,5;52,8;;91
03/05/2021;P4;15,5;54,4;;90
03/05/2021;P4;15,5;56;;70
03/05/2021;P4;15,5;57,6;;80
03/05/2021;P4;15,5;59,2;;102
03/05/2021;P4;15,5;60,8;;104
03/05/2021;P4;15,5;62,4;;111
03/05/2021;P4;15,5;64;;131
03/05/2021;P4;15,5;65,6;;129
03/05/2021;P4;15,5;67,2;;133
03/05/2021;P4;15,5;68,8;;123
03/05/2021;P4;15,5;70,4;;106
03/05/2021;P4;15,5;72;;70
03/05/2021;P4;15,5;73,6;;46
03/05/2021;P4;15,5;75,2;;36
03/05/2021;P4;15,5;76,8;;31
03/05/2021;P4;15,5;78,4;;30
03/05/2021;P4;15,5;80;;113
03/05/2021;P4;15,5;81,6;;173
03/05/2021;P4;15,5;83,2;;163
03/05/2021;P4;15,5;84,8;;172
03/05/2021;P4;15,5;86,4;;169
03/05/2021;P4;15,5;88;;164
03/05/2021;P4;15,5;89,6;;167
03/05/2021;P4;15,5;91,2;;160
03/05/2021;P4;15,5;92,8;;160
03/05/2021;P4;15,5;94,4;;164
03/05/2021;P4;15,5;96;;162
03/05/2021;P4;15,5;97,6;;166
03/05/2021;P4;15,5;99,2;;168
03/05/2021;P4;15,5;100,8;;163
03/05/2021;P4;15,5;102,4;;169
03/05/2021;P4;21;1,6;;164
03/05/2021;P4;21;3,2;;163
03/05/2021;P4;21;4,8;;171
03/05/2021;P4;21;6,4;;172
03/05/2021;P4;21;8;;171
03/05/2021;P4;21;9,6;;180
03/05/2021;P4;21;11,2;;179
03/05/2021;P4;21;12,8;;180
03/05/2021;P4;21;14,4;;185
03/05/2021;P4;21;16;;176
03/05/2021;P4;21;17,6;;179
03/05/2021;P4;21;19,2;;181
03/05/2021;P4;21;20,8;;179
03/05/2021;P4;21;22,4;;179
03/05/2021;P4;21;24;;173
03/05/2021;P4;21;25,6;;168
03/05/2021;P4;21;27,2;;176
03/05/2021;P4;21;28,8;;151
03/05/2021;P4;21;30,4;;137
03/05/2021;P4;21;32;;152
03/05/2021;P4;21;33,6;;158
03/05/2021;P4;21;35,2;;165
03/05/2021;P4;21;36,8;;179
03/05/2021;P4;21;38,4;;172
03/05/2021;P4;21;40;;157
03/05/2021;P4;21;41,6;;127
03/05/2021;P4;21;43,2;;109
03/05/2021;P4;21;44,8;;108
03/05/2021;P4;21;46,4;;114
03/05/2021;P4;21;48;;113
03/05/2021;P4;21;49,6;;101
03/05/2021;P4;21;51,2;;84
03/05/2021;P4;21;52,8;;86
03/05/2021;P4;21;54,4;;81
03/05/2021;P4;21;56;;75
03/05/2021;P4;21;57,6;;77
03/05/2021;P4;21;59,2;;79
03/05/2021;P4;21;60,8;;91
03/05/2021;P4;21;62,4;;113
03/05/2021;P4;21;64;;137
03/05/2021;P4;21;65,6;;141
03/05/2021;P4;21;67,2;;140
03/05/2021;P4;21;68,8;;149
03/05/2021;P4;21;70,4;;167
03/05/2021;P4;21;72;;180
03/05/2021;P4;21;73,6;;179
03/05/2021;P4;21;75,2;;183
03/05/2021;P4;21;76,8;;175
03/05/2021;P4;21;78,4;;181
03/05/2021;P4;21;80;;205
03/05/2021;P4;21;81,6;;214
03/05/2021;P4;21;83,2;;205
03/05/2021;P4;21;84,8;;205
03/05/2021;P4;21;86,4;;202
03/05/2021;P4;21;88;;194
03/05/2021;P4;21;89,6;;201
03/05/2021;P4;21;91,2;;201
03/05/2021;P4;21;92,8;;205
03/05/2021;P4;21;94,4;;212
03/05/2021;P4;21;96;;206
03/05/2021;P4;21;97,6;;204
03/05/2021;P4;21;99,2;;207
03/05/2021;P4;21;100,8;;198
03/05/2021;P4;21;102,4;;200
03/05/2021;P4;26;1,6;;157
03/05/2021;P4;26;3,2;;163
03/05/2021;P4;26;4,8;;170
03/05/2021;P4;26;6,4;;168
03/05/2021;P4;26;8;;169
03/05/2021;P4;26;9,6;;167
03/05/2021;P4;26;11,2;;165
03/05/2021;P4;26;12,8;;170
03/05/2021;P4;26;14,4;;171
03/05/2021;P4;26;16;;166
03/05/2021;P4;26;17,6;;173
03/05/2021;P4;26;19,2;;169
03/05/2021;P4;26;20,8;;175
03/05/2021;P4;26;22,4;;179
03/05/2021;P4;26;24;;168
03/05/2021;P4;26;25,6;;171
03/05/2021;P4;26;27,2;;170
03/05/2021;P4;26;28,8;;144
03/05/2021;P4;26;30,4;;144
03/05/2021;P4;26;32;;151
03/05/2021;P4;26;33,6;;153
03/05/2021;P4;26;35,2;;164
03/05/2021;P4;26;36,8;;164
03/05/2021;P4;26;38,4;;165
03/05/2021;P4;26;40;;150
03/05/2021;P4;26;41,6;;119
03/05/2021;P4;26;43,2;;110
03/05/2021;P4;26;44,8;;111
03/05/2021;P4;26;46,4;;119
03/05/2021;P4;26;48;;113
03/05/2021;P4;26;49,6;;112
03/05/2021;P4;26;51,2;;123
03/05/2021;P4;26;52,8;;138
03/05/2021;P4;26;54,4;;133
03/05/2021;P4;26;56;;131
03/05/2021;P4;26;57,6;;129
03/05/2021;P4;26;59,2;;115
03/05/2021;P4;26;60,8;;109
03/05/2021;P4;26;62,4;;128
03/05/2021;P4;26;64;;146
03/05/2021;P4;26;65,6;;170
03/05/2021;P4;26;67,2;;192
03/05/2021;P4;26;68,8;;196
03/05/2021;P4;26;70,4;;192
03/05/2021;P4;26;72;;178
03/05/2021;P4;26;73,6;;190
03/05/2021;P4;26;75,2;;206
03/05/2021;P4;26;76,8;;204
03/05/2021;P4;26;78,4;;213
03/05/2021;P4;26;80;;211
03/05/2021;P4;26;81,6;;198
03/05/2021;P4;26;83,2;;210
03/05/2021;P4;26;84,8;;213
03/05/2021;P4;26;86,4;;208
03/05/2021;P4;26;88;;209
03/05/2021;P4;26;89,6;;208
03/05/2021;P4;26;91,2;;205
03/05/2021;P4;26;92,8;;213
03/05/2021;P4;26;94,4;;210
03/05/2021;P4;26;96;;206
03/05/2021;P4;26;97,6;;210
03/05/2021;P4;26;99,2;;205
03/05/2021;P4;26;100,8;;202
03/05/2021;P4;26;102,4;;208
03/05/2021;P4;31;1,6;;155
03/05/2021;P4;31;3,2;;160
03/05/2021;P4;31;4,8;;158
03/05/2021;P4;31;6,4;;162
03/05/2021;P4;31;8;;161
03/05/2021;P4;31;9,6;;159
03/05/2021;P4;31;11,2;;164
03/05/2021;P4;31;12,8;;166
03/05/2021;P4;31;14,4;;166
03/05/2021;P4;31;16;;167
03/05/2021;P4;31;17,6;;166
03/05/2021;P4;31;19,2;;168
03/05/2021;P4;31;20,8;;172
03/05/2021;P4;31;22,4;;167
03/05/2021;P4;31;24;;166
03/05/2021;P4;31;25,6;;169
03/05/2021;P4;31;27,2;;163
03/05/2021;P4;31;28,8;;152
03/05/2021;P4;31;30,4;;149
03/05/2021;P4;31;32;;149
03/05/2021;P4;31;33,6;;159
03/05/2021;P4;31;35,2;;167
03/05/2021;P4;31;36,8;;169
03/05/2021;P4;31;38,4;;170
03/05/2021;P4;31;40;;157
03/05/2021;P4;31;41,6;;143
03/05/2021;P4;31;43,2;;127
03/05/2021;P4;31;44,8;;113
03/05/2021;P4;31;46,4;;124
03/05/2021;P4;31;48;;122
03/05/2021;P4;31;49,6;;116
03/05/2021;P4;31;51,2;;122
03/05/2021;P4;31;52,8;;141
03/05/2021;P4;31;54,4;;140
03/05/2021;P4;31;56;;136
03/05/2021;P4;31;57,6;;143
03/05/2021;P4;31;59,2;;145
03/05/2021;P4;31;60,8;;146
03/05/2021;P4;31;62,4;;151
03/05/2021;P4;31;64;;166
03/05/2021;P4;31;65,6;;180
03/05/2021;P4;31;67,2;;180
03/05/2021;P4;31;68,8;;187
03/05/2021;P4;31;70,4;;206
03/05/2021;P4;31;72;;207
03/05/2021;P4;31;73,6;;209
03/05/2021;P4;31;75,2;;211
03/05/2021;P4;31;76,8;;209
03/05/2021;P4;31;78,4;;217
03/05/2021;P4;31;80;;210
03/05/2021;P4;31;81,6;;211
03/05/2021;P4;31;83,2;;212
03/05/2021;P4;31;84,8;;205
03/05/2021;P4;31;86,4;;208
03/05/2021;P4;31;88;;205
03/05/2021;P4;31;89,6;;202
03/05/2021;P4;31;91,2;;206
03/05/2021;P4;31;92,8;;207
03/05/2021;P4;31;94,4;;204
03/05/2021;P4;31;96;;207
03/05/2021;P4;31;97,6;;203
03/05/2021;P4;31;99,2;;201
03/05/2021;P4;31;100,8;;203
03/05/2021;P4;31;102,4;;201
03/05/2021;P4;36;1,6;;154
03/05/2021;P4;36;3,2;;153
03/05/2021;P4;36;4,8;;159
03/05/2021;P4;36;6,4;;157
03/05/2021;P4;36;8;;155
03/05/2021;P4;36;9,6;;159
03/05/2021;P4;36;11,2;;157
03/05/2021;P4;36;12,8;;158
03/05/2021;P4;36;14,4;;158
03/05/2021;P4;36;16;;151
03/05/2021;P4;36;17,6;;160
03/05/2021;P4;36;19,2;;159
03/05/2021;P4;36;20,8;;158
03/05/2021;P4;36;22,4;;166
03/05/2021;P4;36;24;;161
03/05/2021;P4;36;25,6;;159
03/05/2021;P4;36;27,2;;159
03/05/2021;P4;36;28,8;;152
03/05/2021;P4;36;30,4;;157
03/05/2021;P4;36;32;;160
03/05/2021;P4;36;33,6;;162
03/05/2021;P4;36;35,2;;168
03/05/2021;P4;36;36,8;;169
03/05/2021;P4;36;38,4;;166
03/05/2021;P4;36;40;;161
03/05/2021;P4;36;41,6;;150
03/05/2021;P4;36;43,2;;149
03/05/2021;P4;36;44,8;;156
03/05/2021;P4;36;46,4;;147
03/05/2021;P4;36;48;;135
03/05/2021;P4;36;49,6;;135
03/05/2021;P4;36;51,2;;131
03/05/2021;P4;36;52,8;;142
03/05/2021;P4;36;54,4;;152
03/05/2021;P4;36;56;;141
03/05/2021;P4;36;57,6;;134
03/05/2021;P4;36;59,2;;136
03/05/2021;P4;36;60,8;;148
03/05/2021;P4;36;62,4;;165
03/05/2021;P4;36;64;;173
03/05/2021;P4;36;65,6;;172
03/05/2021;P4;36;67,2;;174
03/05/2021;P4;36;68,8;;173
03/05/2021;P4;36;70,4;;183
03/05/2021;P4;36;72;;186
03/05/2021;P4;36;73,6;;183
03/05/2021;P4;36;75,2;;203
03/05/2021;P4;36;76,8;;203
03/05/2021;P4;36;78,4;;204
03/05/2021;P4;36;80;;208
03/05/2021;P4;36;81,6;;207
03/05/2021;P4;36;83,2;;202
03/05/2021;P4;36;84,8;;206
03/05/2021;P4;36;86,4;;201
03/05/2021;P4;36;88;;197
03/05/2021;P4;36;89,6;;202
03/05/2021;P4;36;91,2;;197
03/05/2021;P4;36;92,8;;201
03/05/2021;P4;36;94,4;;204
03/05/2021;P4;36;96;;198
03/05/2021;P4;36;97,6;;199
03/05/2021;P4;36;99,2;;200
03/05/2021;P4;36;100,8;;194
03/05/2021;P4;36;102,4;;200
03/05/2021;P4;41;1,6;;149
03/05/2021;P4;41;3,2;;151
03/05/2021;P4;41;4,8;;151
03/05/2021;P4;41;6,4;;154
03/05/2021;P4;41;8;;149
03/05/2021;P4;41;9,6;;144
03/05/2021;P4;41;11,2;;148
03/05/2021;P4;41;12,8;;148
03/05/2021;P4;41;14,4;;151
03/05/2021;P4;41;16;;151
03/05/2021;P4;41;17,6;;151
03/05/2021;P4;41;19,2;;152
03/05/2021;P4;41;20,8;;158
03/05/2021;P4;41;22,4;;155
03/05/2021;P4;41;24;;154
03/05/2021;P4;41;25,6;;157
03/05/2021;P4;41;27,2;;157
03/05/2021;P4;41;28,8;;159
03/05/2021;P4;41;30,4;;157
03/05/2021;P4;41;32;;160
03/05/2021;P4;41;33,6;;167
03/05/2021;P4;41;35,2;;165
03/05/2021;P4;41;36,8;;166
03/05/2021;P4;41;38,4;;169
03/05/2021;P4;41;40;;159
03/05/2021;P4;41;41,6;;153
03/05/2021;P4;41;43,2;;155
03/05/2021;P4;41;44,8;;159
03/05/2021;P4;41;46,4;;167
03/05/2021;P4;41;48;;172
03/05/2021;P4;41;49,6;;174
03/05/2021;P4;41;51,2;;178
03/05/2021;P4;41;52,8;;170
03/05/2021;P4;41;54,4;;153
03/05/2021;P4;41;56;;151
03/05/2021;P4;41;57,6;;151
03/05/2021;P4;41;59,2;;151
03/05/2021;P4;41;60,8;;153
03/05/2021;P4;41;62,4;;165
03/05/2021;P4;41;64;;181
03/05/2021;P4;41;65,6;;181
03/05/2021;P4;41;67,2;;175
03/05/2021;P4;41;68,8;;176
03/05/2021;P4;41;70,4;;179
03/05/2021;P4;41;72;;175
03/05/2021;P4;41;73,6;;178
03/05/2021;P4;41;75,2;;187
03/05/2021;P4;41;76,8;;190
03/05/2021;P4;41;78,4;;203
03/05/2021;P4;41;80;;198
03/05/2021;P4;41;81,6;;201
03/05/2021;P4;41;83,2;;201
03/05/2021;P4;41;84,8;;195
03/05/2021;P4;41;86,4;;197
03/05/2021;P4;41;88;;194
03/05/2021;P4;41;89,6;;191
03/05/2021;P4;41;91,2;;194
03/05/2021;P4;41;92,8;;196
03/05/2021;P4;41;94,4;;193
03/05/2021;P4;41;96;;196
03/05/2021;P4;41;97,6;;193
03/05/2021;P4;41;99,2;;191
03/05/2021;P4;41;100,8;;194
03/05/2021;P4;41;102,4;;191
03/05/2021;P4;45;1,6;;144
03/05/2021;P4;45;3,2;;140
03/05/2021;P4;45;4,8;;143
03/05/2021;P4;45;6,4;;139
03/05/2021;P4;45;8;;138
03/05/2021;P4;45;9,6;;139
03/05/2021;P4;45;11,2;;138
03/05/2021;P4;45;12,8;;146
03/05/2021;P4;45;14,4;;149
03/05/2021;P4;45;16;;144
03/05/2021;P4;45;17,6;;150
03/05/2021;P4;45;19,2;;151
03/05/2021;P4;45;20,8;;154
03/05/2021;P4;45;22,4;;159
03/05/2021;P4;45;24;;157
03/05/2021;P4;45;25,6;;162
03/05/2021;P4;45;27,2;;167
03/05/2021;P4;45;28,8;;155
03/05/2021;P4;45;30,4;;158
03/05/2021;P4;45;32;;162
03/05/2021;P4;45;33,6;;161
03/05/2021;P4;45;35,2;;165
03/05/2021;P4;45;36,8;;163
03/05/2021;P4;45;38,4;;162
03/05/2021;P4;45;40;;167
03/05/2021;P4;45;41,6;;163
03/05/2021;P4;45;43,2;;163
03/05/2021;P4;45;44,8;;162
03/05/2021;P4;45;46,4;;159
03/05/2021;P4;45;48;;167
03/05/2021;P4;45;49,6;;173
03/05/2021;P4;45;51,2;;175
03/05/2021;P4;45;52,8;;180
03/05/2021;P4;45;54,4;;178
03/05/2021;P4;45;56;;164
03/05/2021;P4;45;57,6;;169
03/05/2021;P4;45;59,2;;169
03/05/2021;P4;45;60,8;;167
03/05/2021;P4;45;62,4;;181
03/05/2021;P4;45;64;;186
03/05/2021;P4;45;65,6;;188
03/05/2021;P4;45;67,2;;192
03/05/2021;P4;45;68,8;;185
03/05/2021;P4;45;70,4;;193
03/05/2021;P4;45;72;;190
03/05/2021;P4;45;73,6;;182
03/05/2021;P4;45;75,2;;191
03/05/2021;P4;45;76,8;;187
03/05/2021;P4;45;78,4;;187
03/05/2021;P4;45;80;;190
03/05/2021;P4;45;81,6;;187
03/05/2021;P4;45;83,2;;184
03/05/2021;P4;45;84,8;;187
03/05/2021;P4;45;86,4;;181
03/05/2021;P4;45;88;;179
03/05/2021;P4;45;89,6;;183
03/05/2021;P4;45;91,2;;178
03/05/2021;P4;45;92,8;;184
03/05/2021;P4;45;94,4;;184
03/05/2021;P4;45;96;;178
03/05/2021;P4;45;97,6;;181
03/05/2021;P4;45;99,2;;180
03/05/2021;P4;45;100,8;;175
03/05/2021;P4;45;102,4;;177
