MPV1_time;CO2_dry_MPV1;delta13C_MPV1;MPV2_time;CO2_dry_MPV2;delta13C_MPV2;CO2_differential_ppm;flow_m3_h;surface_m2;flux_umol_s;d13C_differential
02/03/2021 21:00;407.3887882;-39.53067288;02/03/2021 21:05;411.4222152;-39.51039657;-4.033426937;4.9;1;-0.244933679;-0.020276303
02/03/2021 21:10;407.4582875;-39.63212947;02/03/2021 21:15;411.4844562;-39.547619;-4.02616869;4.9;1;-0.244492915;-0.084510468
02/03/2021 21:20;407.5365788;-39.28770485;02/03/2021 21:25;411.4785373;-39.77262326;-3.941958491;4.9;1;-0.239379171;0.484918409
02/03/2021 21:30;407.4482954;-39.53884521;02/03/2021 21:35;411.4070205;-39.48315527;-3.958725072;4.9;1;-0.240397338;-0.055689935
02/03/2021 21:40;407.3654045;-39.42687277;02/03/2021 21:45;411.3850969;-39.34020908;-4.019692311;4.9;1;-0.244099631;-0.086663692
02/03/2021 21:50;407.1964414;-39.477968;02/03/2021 21:55;411.242067;-39.48965068;-4.045625631;4.9;1;-0.245674456;0.011682679
02/03/2021 22:00;407.0708806;-39.67072412;02/03/2021 22:05;411.2482272;-39.16932378;-4.177346586;4.9;1;-0.253673336;-0.501400341
02/03/2021 22:10;407.099959;-39.39525803;02/03/2021 22:15;411.2813789;-39.63826618;-4.181419876;4.9;1;-0.253920691;0.24300815
02/03/2021 22:20;407.2095812;-39.56125064;02/03/2021 22:25;411.3948239;-39.65982409;-4.185242662;4.9;1;-0.254152833;0.098573453
02/03/2021 22:30;407.2906056;-39.37905371;02/03/2021 22:35;411.4122058;-39.46230626;-4.121600191;4.9;1;-0.250288084;0.08325255
02/03/2021 22:40;407.3437696;-39.80367286;02/03/2021 22:45;411.380457;-39.31297814;-4.036687416;4.9;1;-0.245131675;-0.490694718
02/03/2021 22:50;407.2971293;-39.48402501;02/03/2021 22:55;411.3190971;-39.53970519;-4.0219678;4.9;1;-0.244237812;0.055680174
02/03/2021 23:00;407.1871518;-39.41029473;02/03/2021 23:05;411.3088186;-39.15868116;-4.121666787;4.9;1;-0.250292128;-0.251613568
02/03/2021 23:10;407.1659425;-39.30025631;02/03/2021 23:15;411.350768;-39.24739585;-4.184825533;4.9;1;-0.254127503;-0.052860458
02/03/2021 23:20;407.1331485;-39.40761249;02/03/2021 23:25;411.2843056;-39.33986763;-4.151157103;4.9;1;-0.252082955;-0.067744855
02/03/2021 23:30;407.2515947;-39.69365032;02/03/2021 23:35;411.3975359;-39.60243027;-4.145941177;4.9;1;-0.251766213;-0.091220048
02/03/2021 23:40;407.2464509;-39.44598501;02/03/2021 23:45;411.4411834;-39.73059236;-4.194732488;4.9;1;-0.254729112;0.284607352
02/03/2021 23:50;407.3224098;-39.23418573;02/03/2021 23:55;411.3951717;-39.57573247;-4.072761888;4.9;1;-0.247322331;0.341546737
03/03/2021 00:00;407.294988;-39.14764054;03/03/2021 00:05;411.3529395;-39.43039114;-4.057951434;4.9;1;-0.246422953;0.282750603
03/03/2021 00:10;407.2496588;-39.12550897;03/03/2021 00:15;411.2640933;-39.3468267;-4.014434435;4.9;1;-0.243780341;0.221317732
03/03/2021 00:20;407.2059051;-39.69628278;03/03/2021 00:25;411.2905245;-39.36164382;-4.084619398;4.9;1;-0.24804239;-0.334638965
03/03/2021 00:30;407.2669413;-39.28141048;03/03/2021 00:35;411.3188053;-39.17201117;-4.051864023;4.9;1;-0.246053289;-0.109399306
03/03/2021 00:40;407.3040821;-39.48431092;03/03/2021 00:45;411.3216835;-39.70559905;-4.017601386;4.9;1;-0.243972658;0.22128813
03/03/2021 00:50;407.3777701;-39.71197522;03/03/2021 00:55;411.3576515;-39.64052741;-3.979881352;4.9;1;-0.241682073;-0.07144781
03/03/2021 01:00;407.3718072;-39.36791796;03/03/2021 01:05;411.2264506;-39.27864017;-3.854643333;4.9;1;-0.234076875;-0.089277787
03/03/2021 01:10;407.282479;-39.34118611;03/03/2021 01:15;411.1706603;-39.17781161;-3.888181373;4.9;1;-0.236113504;-0.163374498
03/03/2021 01:20;407.185848;-39.64237967;03/03/2021 01:25;411.1349937;-39.606546;-3.949145704;4.9;1;-0.239815621;-0.035833667
03/03/2021 01:30;407.2201005;-39.67954902;03/03/2021 01:35;411.1171635;-39.46553366;-3.897062948;4.9;1;-0.236652847;-0.21401536
03/03/2021 01:40;407.253019;-39.42612763;03/03/2021 01:45;411.1793035;-39.75315792;-3.926284522;4.9;1;-0.238427354;0.32703029
03/03/2021 01:50;407.2662815;-39.48606839;03/03/2021 01:55;411.1670692;-39.50793455;-3.900787698;4.9;1;-0.236879035;0.021866156
03/03/2021 02:00;407.2903741;-39.18236814;03/03/2021 02:05;411.1609457;-39.45699389;-3.870571694;4.9;1;-0.23504414;0.27462575
03/03/2021 02:10;407.3035895;-39.57456677;03/03/2021 02:15;411.1195844;-39.46565515;-3.815994863;4.9;1;-0.23172991;-0.10891162
03/03/2021 02:20;407.2248918;-39.36803137;03/03/2021 02:25;411.0263394;-39.45249438;-3.801447573;4.9;1;-0.230846512;0.084463014
03/03/2021 02:30;407.1176048;-39.59799737;03/03/2021 02:35;411.0369071;-39.66176755;-3.919302317;4.9;1;-0.238003353;0.06377018
03/03/2021 02:40;407.1384114;-39.69526033;03/03/2021 02:45;411.0788925;-39.6072509;-3.940481098;4.9;1;-0.239289455;-0.08800943
03/03/2021 02:50;407.199575;-39.63600488;03/03/2021 02:55;411.04869;-39.29925469;-3.849115079;4.9;1;-0.233741167;-0.336750197
03/03/2021 03:00;407.2453017;-39.74780939;03/03/2021 03:05;411.0547215;-39.42979885;-3.809419855;4.9;1;-0.231330637;-0.318010535
03/03/2021 03:10;407.2864823;-39.31434394;03/03/2021 03:15;411.0496671;-39.43194676;-3.763184791;4.9;1;-0.228522968;0.117602821
03/03/2021 03:20;407.213272;-39.03092845;03/03/2021 03:25;410.9864017;-39.48959669;-3.773129739;4.9;1;-0.229126885;0.458668244
03/03/2021 03:30;407.1700713;-39.23879099;03/03/2021 03:35;411.0071555;-39.45959718;-3.83708426;4.9;1;-0.233010584;0.220806186
03/03/2021 03:40;407.157585;-39.19696757;03/03/2021 03:45;410.9908995;-39.53886386;-3.83331454;4.9;1;-0.232781664;0.34189629
03/03/2021 03:50;407.1898611;-39.69061057;03/03/2021 03:55;411.0306062;-39.47313448;-3.840745087;4.9;1;-0.233232891;-0.217476082
03/03/2021 04:00;407.1869778;-39.37495527;03/03/2021 04:05;411.0750455;-39.34732391;-3.888067724;4.9;1;-0.236106603;-0.027631358
03/03/2021 04:10;407.2329706;-39.70879947;03/03/2021 04:15;411.0403402;-39.47645961;-3.807369597;4.9;1;-0.231206133;-0.232339856
03/03/2021 04:20;407.2057995;-39.41847814;03/03/2021 04:25;411.4570936;-39.8322861;-4.251294137;4.9;1;-0.258163872;0.413807958
03/03/2021 04:30;407.1611326;-39.5185062;03/03/2021 04:35;411.3172085;-39.81269329;-4.156075887;4.9;1;-0.252381653;0.294187092
03/03/2021 04:40;407.1611129;-39.28906218;03/03/2021 04:45;411.1923407;-39.27770914;-4.031227763;4.9;1;-0.244800132;-0.011353045
03/03/2021 04:50;407.1966911;-39.59418515;03/03/2021 04:55;411.2018602;-39.4182855;-4.005169088;4.9;1;-0.243217694;-0.175899649
03/03/2021 05:00;407.236967;-39.0220097;03/03/2021 05:05;411.1447137;-39.3832527;-3.907746661;4.9;1;-0.237301625;0.361243
03/03/2021 05:10;407.2258753;-39.39723025;03/03/2021 05:15;411.0973089;-39.30523665;-3.871433646;4.9;1;-0.235096483;-0.091993601
03/03/2021 05:20;407.1508628;-39.22614361;03/03/2021 05:25;411.0628931;-39.54774355;-3.912030328;4.9;1;-0.237561755;0.321599938
03/03/2021 05:30;407.0708645;-39.44017256;03/03/2021 05:35;411.0484426;-39.15143937;-3.977578109;4.9;1;-0.241542206;-0.288733191
03/03/2021 05:40;407.1246992;-39.09675168;03/03/2021 05:45;411.1560483;-39.0058166;-4.031349143;4.9;1;-0.244807503;-0.090935078
03/03/2021 05:50;407.1526116;-39.31774331;03/03/2021 05:55;411.1725999;-39.48312542;-4.019988292;4.9;1;-0.244117605;0.165382107
03/03/2021 06:00;407.1871753;-39.54451715;03/03/2021 06:05;411.2396889;-39.45373338;-4.05251354;4.9;1;-0.246092731;-0.090783765
03/03/2021 06:10;407.2114522;-39.54707185;03/03/2021 06:15;411.1557398;-39.46845012;-3.944287591;4.9;1;-0.239520608;-0.07862173
03/03/2021 06:20;407.249647;-38.93934927;03/03/2021 06:25;409.8897287;-39.179004;-2.640081723;4.9;1;-0.160321469;0.239654734
03/03/2021 06:30;407.4244142;-39.38966729;03/03/2021 06:35;408.7184546;-39.08454706;-1.294040366;4.9;1;-0.078581829;-0.305120225
03/03/2021 06:40;407.7353644;-39.20109205;03/03/2021 06:45;408.0514297;-39.20504082;-0.316065251;4.9;1;-0.019193362;0.003948778
03/03/2021 06:50;408.000358;-39.34493187;03/03/2021 06:55;407.6018405;-39.13486573;0.398517531;4.9;1;0.024200355;-0.210066141
03/03/2021 07:00;408.2445867;-39.17310153;03/03/2021 07:05;407.3469445;-39.05899894;0.897642174;4.9;1;0.054510173;-0.114102587
03/03/2021 07:10;408.431632;-39.22898455;03/03/2021 07:15;407.1888953;-39.09980987;1.242736716;4.9;1;0.075466367;-0.12917468
03/03/2021 07:20;408.5035787;-39.24914269;03/03/2021 07:25;407.0160787;-39.1084924;1.487500036;4.9;1;0.090329852;-0.140650294
03/03/2021 07:30;408.4064488;-39.63063952;03/03/2021 07:35;406.5962702;-39.07342839;1.810178669;4.9;1;0.109924818;-0.557211133
03/03/2021 07:40;408.2090716;-39.15027868;03/03/2021 07:45;406.1667571;-38.95454627;2.042314421;4.9;1;0.124021482;-0.195732404
03/03/2021 07:50;408.0144844;-39.14700396;03/03/2021 07:55;405.7974617;-39.06156947;2.217022771;4.9;1;0.134630812;-0.085434494
03/03/2021 08:00;408.0117763;-39.43541926;03/03/2021 08:05;405.3234901;-38.92116704;2.68828622;4.9;1;0.163248732;-0.514252221
03/03/2021 08:10;408.172406;-39.50747406;03/03/2021 08:15;405.3928685;-39.13610235;2.779537431;4.9;1;0.168790049;-0.371371707
03/03/2021 08:20;408.2485464;-39.31634736;03/03/2021 08:25;404.3320372;-38.94612489;3.916509194;4.9;1;0.237833738;-0.37022247
03/03/2021 08:30;408.1440547;-39.61286442;03/03/2021 08:35;403.2549232;-38.89689457;4.889131503;4.9;1;0.296897151;-0.715969846
03/03/2021 08:40;408.0857136;-39.32610428;03/03/2021 08:45;402.2657457;-38.93381546;5.819967918;4.9;1;0.353423076;-0.392288818
03/03/2021 08:50;408.0350106;-39.55889847;03/03/2021 08:55;401.4197568;-39.04301507;6.615253772;4.9;1;0.401717564;-0.515883395
03/03/2021 09:00;408.086293;-39.44580186;03/03/2021 09:05;400.630422;-38.8408685;7.455871008;4.9;1;0.452764844;-0.604933363
03/03/2021 09:10;408.1436207;-39.41340674;03/03/2021 09:15;399.7635595;-38.80932087;8.380061233;4.9;1;0.508887172;-0.60408587
03/03/2021 09:20;408.1404635;-39.34728794;03/03/2021 09:25;398.5127371;-38.50185459;9.627726442;4.9;1;0.584652827;-0.845433347
03/03/2021 09:30;408.2194112;-39.19018947;03/03/2021 09:35;397.7088948;-38.90757635;10.51051633;4.9;1;0.63826108;-0.282613125
03/03/2021 09:40;408.2934006;-39.74318261;03/03/2021 09:45;396.9918708;-38.80288238;11.30152988;4.9;1;0.686296129;-0.940300225
03/03/2021 09:50;408.3157023;-39.12372204;03/03/2021 09:55;396.2566921;-38.34657852;12.0590102;4.9;1;0.732294841;-0.777143524
03/03/2021 10:00;408.4024826;-39.29061556;03/03/2021 10:05;395.4604224;-38.46816425;12.94206023;4.9;1;0.785918892;-0.822451303
03/03/2021 10:10;408.3441963;-39.38261971;03/03/2021 10:15;394.6598572;-38.37968301;13.68433916;4.9;1;0.830994484;-1.0029367
03/03/2021 10:20;408.2754958;-39.39740884;03/03/2021 10:25;393.9712889;-38.45538932;14.30420694;4.9;1;0.868636543;-0.942019511
03/03/2021 10:30;408.230778;-39.04819227;03/03/2021 10:35;393.2874027;-38.35762501;14.94337531;4.9;1;0.907450649;-0.690567256
03/03/2021 10:40;408.2164624;-39.25885205;03/03/2021 10:45;392.74326;-38.59788409;15.47320235;4.9;1;0.939624899;-0.660967959
03/03/2021 10:50;408.2368186;-39.35976437;03/03/2021 10:55;392.1674312;-38.33899039;16.06938746;4.9;1;0.975828806;-1.02077398
03/03/2021 11:00;408.225669;-39.00405875;03/03/2021 11:05;391.8042493;-38.40355958;16.42141964;4.9;1;0.997206295;-0.600499178
03/03/2021 11:10;408.2603481;-39.2261551;03/03/2021 11:15;391.4344171;-38.29180773;16.82593099;4.9;1;1.02177063;-0.93434738
03/03/2021 11:20;408.2223661;-39.24665181;03/03/2021 11:25;391.0235194;-38.34955954;17.1988467;4.9;1;1.04441629;-0.897092275
03/03/2021 11:30;408.1476058;-39.04190599;03/03/2021 11:35;390.7578708;-38.18991642;17.38973499;4.9;1;1.056008163;-0.851989575
03/03/2021 11:40;408.1787767;-39.20577691;03/03/2021 11:45;390.6047649;-38.40983899;17.57401183;4.9;1;1.067198549;-0.795937925
03/03/2021 11:50;408.1686036;-39.11622902;03/03/2021 11:55;390.4162718;-38.27064728;17.75233181;4.9;1;1.078027199;-0.845581739
03/03/2021 12:00;408.1674487;-39.12150956;03/03/2021 12:05;390.336995;-37.92745132;17.83045372;4.9;1;1.082771227;-1.19405824
03/03/2021 12:10;408.1654197;-39.24171925;03/03/2021 12:15;390.1999906;-38.44093132;17.96542903;4.9;1;1.09096773;-0.800787936
03/03/2021 12:20;408.2436;-39.2304348;03/03/2021 12:25;389.9948528;-38.42725181;18.24874719;4.9;1;1.108172494;-0.803182983
03/03/2021 12:30;408.3016434;-39.27539473;03/03/2021 12:35;389.7766802;-38.22256174;18.52496316;4.9;1;1.124945971;-1.052832994
03/03/2021 12:40;408.2860138;-39.22322927;03/03/2021 12:45;389.666896;-38.54622059;18.61911784;4.9;1;1.130663603;-0.677008681
03/03/2021 12:50;408.2745221;-39.43634939;03/03/2021 12:55;389.5381074;-38.49549573;18.7364147;4.9;1;1.137786566;-0.940853654
03/03/2021 13:00;408.2300522;-39.07536523;03/03/2021 13:05;389.4601918;-38.61116016;18.76986033;4.9;1;1.139817584;-0.464205069
03/03/2021 13:10;408.3016514;-39.26196499;03/03/2021 13:15;389.4397537;-38.58897497;18.86189778;4.9;1;1.145406646;-0.672990015
03/03/2021 13:20;408.2415973;-39.24754571;03/03/2021 13:25;389.405305;-38.28849359;18.83629231;4.9;1;1.14385173;-0.959052122
03/03/2021 13:30;408.2670764;-39.42149958;03/03/2021 13:35;389.4292634;-38.72042081;18.83781306;4.9;1;1.143944079;-0.701078768
03/03/2021 13:40;408.2720053;-39.2195249;03/03/2021 13:45;389.5491872;-38.4337245;18.72281809;4.9;1;1.1369609;-0.785800402
03/03/2021 13:50;408.2645632;-39.31673521;03/03/2021 13:55;389.787801;-38.60228956;18.4767622;4.9;1;1.122018922;-0.714445656
03/03/2021 14:00;408.2496377;-39.34287242;03/03/2021 14:05;390.0931314;-38.67534349;18.15650632;4.9;1;1.10257108;-0.667528934
03/03/2021 14:10;408.1987344;-39.45319185;03/03/2021 14:15;390.1335599;-38.59719724;18.0651745;4.9;1;1.097024869;-0.855994614
03/03/2021 14:20;408.1319228;-39.41062626;03/03/2021 14:25;390.285796;-38.76117191;17.84612682;4.9;1;1.08372299;-0.649454357
03/03/2021 14:30;408.1212933;-39.45601541;03/03/2021 14:35;390.4078651;-38.89655003;17.71342822;4.9;1;1.075664742;-0.559465377
03/03/2021 14:40;408.0859685;-39.54801516;03/03/2021 14:44;390.6136632;-38.92113614;17.47230529;4.9;1;1.061022323;-0.626879024
03/03/2021 14:49;408.0272984;-39.30760464;03/03/2021 14:54;390.9498987;-38.77354034;17.07739978;4.9;1;1.037041311;-0.534064297
03/03/2021 14:59;408.0408981;-39.43284645;03/03/2021 15:04;391.1838272;-38.54630896;16.85707088;4.9;1;1.02366163;-0.886537489
03/03/2021 15:09;408.0465876;-39.41131943;03/03/2021 15:14;391.5270112;-38.93938654;16.5195764;4.9;1;1.003166957;-0.471932892
03/03/2021 15:19;408.0767676;-39.38728726;03/03/2021 15:24;392.0116747;-38.87025974;16.06509287;4.9;1;0.975568013;-0.517027518
03/03/2021 15:29;408.1013334;-39.71421482;03/03/2021 15:34;392.442081;-38.69735519;15.65925247;4.9;1;0.950922969;-1.016859626
03/03/2021 15:39;408.0550476;-39.24200608;03/03/2021 15:44;392.8917495;-38.61536036;15.16329808;4.9;1;0.920805668;-0.626645725
03/03/2021 15:49;408.0271871;-39.68049462;03/03/2021 15:54;393.4451667;-38.78968517;14.58202037;4.9;1;0.885507028;-0.890809446
03/03/2021 15:59;407.9754034;-39.57961505;03/03/2021 16:04;394.0479936;-38.94971615;13.92740977;4.9;1;0.845755178;-0.629898903
03/03/2021 16:09;408.0104387;-39.39290057;03/03/2021 16:14;394.7359594;-39.25413101;13.27447938;4.9;1;0.80610536;-0.138769556
03/03/2021 16:19;407.9964007;-39.58211656;03/03/2021 16:24;395.3837198;-38.85733156;12.61268098;4.9;1;0.765917024;-0.724785002
03/03/2021 16:29;407.9995249;-39.59376353;03/03/2021 16:34;396.1550155;-39.11293327;11.84450945;4.9;1;0.719269079;-0.480830265
03/03/2021 16:39;407.9400289;-39.40414938;03/03/2021 16:44;396.8381122;-38.8540801;11.10191672;4.9;1;0.67417443;-0.550069276
03/03/2021 16:49;407.9180871;-39.63132691;03/03/2021 16:54;397.595988;-39.08102204;10.32209908;4.9;1;0.626819264;-0.550304869
03/03/2021 16:59;407.9639301;-39.74350159;03/03/2021 17:04;398.4630476;-39.16680988;9.500882496;4.9;1;0.576950108;-0.576691712
03/03/2021 17:09;407.955712;-39.54448644;03/03/2021 17:14;399.0936141;-38.94120461;8.86209795;4.9;1;0.53815931;-0.603281835
03/03/2021 17:19;407.9498928;-39.67371791;03/03/2021 17:24;399.4388432;-39.40911471;8.511049641;4.9;1;0.516841568;-0.264603194
03/03/2021 17:29;407.9390581;-39.86075796;03/03/2021 17:34;400.4367763;-38.82668258;7.50228184;4.9;1;0.455583186;-1.034075378
03/03/2021 17:39;407.9318409;-39.96227438;03/03/2021 17:44;401.1419143;-38.90614751;6.789926648;4.9;1;0.41232474;-1.056126869
03/03/2021 17:49;407.8910576;-39.50314997;03/03/2021 17:54;401.7710902;-39.35611334;6.119967334;4.9;1;0.371640825;-0.147036628
03/03/2021 17:59;407.8281617;-39.6781372;03/03/2021 18:04;402.4724188;-39.25198779;5.355742923;4.9;1;0.325232572;-0.426149419
03/03/2021 18:09;407.6988836;-39.71663132;03/03/2021 18:14;403.2619901;-39.3402714;4.436893544;4.9;1;0.269434572;-0.376359924
03/03/2021 18:19;407.4638441;-39.80234823;03/03/2021 18:24;404.0916917;-39.49696854;3.372152442;4.9;1;0.204777158;-0.305379689
03/03/2021 18:29;407.3429574;-39.62895525;03/03/2021 18:34;404.8048582;-39.14241608;2.538099195;4.9;1;0.154128483;-0.486539173
03/03/2021 18:39;407.3626987;-39.68162322;03/03/2021 18:44;405.4803945;-39.36801936;1.882304198;4.9;1;0.114304709;-0.313603863
03/03/2021 18:49;407.4810672;-39.62705065;03/03/2021 18:54;405.9970829;-39.5404359;1.483984361;4.9;1;0.090116359;-0.086614753
03/03/2021 18:59;407.710585;-39.80615883;03/03/2021 19:04;407.0257909;-39.48526794;0.684794164;4.9;1;0.041584776;-0.320890894
03/03/2021 19:09;407.9378948;-39.59160549;03/03/2021 19:14;408.8780849;-39.40085655;-0.940190175;4.9;1;-0.057093941;-0.190748946
03/03/2021 19:19;407.9295241;-39.40907856;03/03/2021 19:24;409.8742802;-39.78435924;-1.944756048;4.9;1;-0.118097157;0.375280678
03/03/2021 19:29;407.8474133;-39.58197141;03/03/2021 19:34;410.4460847;-39.65047526;-2.598671338;4.9;1;-0.157806784;0.068503855
03/03/2021 19:39;407.6882959;-39.75952005;03/03/2021 19:44;410.801354;-39.67963152;-3.113058134;4.9;1;-0.18904341;-0.079888532
03/03/2021 19:49;407.5906518;-39.88977796;03/03/2021 19:54;411.0255404;-39.74918872;-3.434888577;4.9;1;-0.208586869;-0.140589237
03/03/2021 19:59;407.4944867;-40.13022664;03/03/2021 20:04;411.1321385;-39.75504691;-3.637651846;4.9;1;-0.220899861;-0.375179735
03/03/2021 20:09;407.4758859;-39.69068331;03/03/2021 20:14;411.2156005;-39.75287564;-3.739714541;4.9;1;-0.227097715;0.062192338
03/03/2021 20:19;407.3768945;-39.65383735;03/03/2021 20:24;411.1468099;-39.83235231;-3.769915361;4.9;1;-0.228931689;0.178514958
03/03/2021 20:29;407.2595724;-39.77568032;03/03/2021 20:34;411.0424578;-40.05269302;-3.78288544;4.9;1;-0.229719309;0.277012699
03/03/2021 20:39;407.1947554;-39.77165477;03/03/2021 20:44;410.9674334;-39.93905174;-3.772678081;4.9;1;-0.229099457;0.167396971
03/03/2021 20:49;407.0886418;-39.63058744;03/03/2021 20:54;413.7279122;-39.82303688;-6.639270394;4.9;1;-0.403175996;0.192449443
03/03/2021 20:59;431.4200839;-39.87211635;03/03/2021 21:04;473.9694057;-39.70606481;-42.54932185;4.9;1;-2.583847956;-0.166051545
03/03/2021 21:09;506.3440285;-39.61081279;03/03/2021 21:14;516.7787224;-39.65151505;-10.43469387;4.9;1;-0.63365669;0.040702257
03/03/2021 21:19;547.7105079;-39.53480771;03/03/2021 21:24;545.5796072;-39.32844631;2.130900719;4.9;1;0.129400969;-0.206361403
03/03/2021 21:29;570.5622268;-39.31014183;03/03/2021 21:34;564.9564308;-39.46482304;5.605796025;4.9;1;0.340417284;0.15468121
03/03/2021 21:39;583.6843001;-39.46552529;03/03/2021 21:44;578.089591;-39.45074907;5.594709133;4.9;1;0.339744022;-0.01477622
03/03/2021 21:49;590.8353367;-39.30659165;03/03/2021 21:54;586.9783274;-39.31273256;3.857009275;4.9;1;0.234220549;0.006140905
03/03/2021 21:59;595.5143267;-39.46619741;03/03/2021 22:04;593.0730408;-39.35799782;2.441285935;4.9;1;0.148249406;-0.10819959
03/03/2021 22:09;598.5290156;-39.2914538;03/03/2021 22:14;597.2022689;-39.45177799;1.326746745;4.9;1;0.080567955;0.160324187
03/03/2021 22:19;600.2440694;-39.21348689;03/03/2021 22:24;600.0642823;-39.30822769;0.179787113;4.9;1;0.010917743;0.094740801
03/03/2021 22:29;601.0761803;-39.15637966;03/03/2021 22:34;601.9394976;-39.31140629;-0.863317275;4.9;1;-0.052425761;0.155026634
03/03/2021 22:39;601.4591185;-39.19034938;03/03/2021 22:44;603.1594649;-39.09182495;-1.700346387;4.9;1;-0.103255148;-0.09852443
03/03/2021 22:49;601.6753608;-39.31920784;03/03/2021 22:54;604.0124151;-39.47521936;-2.33705433;4.9;1;-0.141919842;0.156011515
03/03/2021 22:59;601.8316978;-39.48486046;03/03/2021 23:04;604.5817241;-39.45345722;-2.750026251;4.9;1;-0.166997954;-0.031403244
03/03/2021 23:09;602.044777;-39.31693575;03/03/2021 23:14;605.0712203;-39.31825338;-3.026443248;4.9;1;-0.183783639;0.001317631
03/03/2021 23:19;602.1729216;-39.28665624;03/03/2021 23:24;605.3855811;-39.23634449;-3.212659488;4.9;1;-0.195091797;-0.050311748
03/03/2021 23:29;602.249325;-39.37964325;03/03/2021 23:34;605.5879003;-39.47184605;-3.338575235;4.9;1;-0.20273815;0.092202803
03/03/2021 23:39;602.2482172;-39.39592133;03/03/2021 23:44;605.6636354;-39.48146739;-3.415418122;4.9;1;-0.207404507;0.085546062
03/03/2021 23:49;602.1701062;-39.44523706;03/03/2021 23:54;605.6678603;-39.4312501;-3.497754126;4.9;1;-0.212404439;-0.013986954
03/03/2021 23:59;602.1292914;-39.26815736;04/03/2021 00:04;605.6945249;-39.49800292;-3.565233452;4.9;1;-0.216502185;0.229845562
04/03/2021 00:09;602.2051302;-39.36612446;04/03/2021 00:14;606.1514813;-39.30471231;-3.946351165;4.9;1;-0.23964592;-0.06141215
04/03/2021 00:19;602.2331934;-39.35856522;04/03/2021 00:24;606.1829128;-39.37173318;-3.949719436;4.9;1;-0.239850462;0.013167952
